age,health_score,injury_severity,infection_exposure,food_days,water_days,shelter_quality,medical_supplies,weapon_availability,group_size,distance_to_safe_zone,mobility_score,days_since_outbreak,survived
47,44,9,45,5,29,29,64,19,2,21,40,32,1
27,66,10,13,20,3,39,12,83,4,24,32,42,0
55,74,7,97,3,5,39,35,7,7,19,61,50,0
25,83,10,7,21,2,68,57,13,9,24,34,17,0
63,29,9,70,7,22,61,19,61,3,26,69,49,1
35,75,4,76,21,5,14,51,83,3,25,20,1,0
54,31,9,53,18,2,99,5,34,4,45,70,27,0
75,52,6,20,24,0,2,22,54,7,29,53,54,0
80,90,2,95,2,27,23,41,44,6,74,61,36,0
66,36,2,74,3,25,40,23,20,5,11,81,11,0
51,80,2,13,12,20,62,4,52,4,24,51,41,1
39,29,3,74,20,25,47,31,53,8,24,80,41,1
42,50,5,1,26,17,60,45,85,4,12,73,35,1
17,79,4,97,1,22,47,16,42,3,7,93,38,1
46,89,7,60,10,28,46,74,5,7,40,77,38,1
72,36,4,16,15,22,55,26,54,2,81,43,42,0
44,69,10,77,9,3,75,67,43,4,99,46,42,0
30,56,4,88,14,5,7,22,90,8,70,40,49,0
27,81,9,47,26,16,77,86,67,4,76,37,47,1
43,99,1,90,9,17,17,33,3,10,79,74,57,0
39,91,10,7,1,30,83,20,62,7,96,87,36,0
36,96,10,55,5,5,22,21,91,2,23,66,54,0
25,48,4,16,30,1,68,64,90,5,71,73,10,1
33,51,6,68,13,11,64,31,57,4,38,37,60,0
29,99,1,11,1,11,45,61,53,9,31,92,40,1
49,30,5,37,9,26,65,27,80,7,29,83,1,1
73,25,6,17,16,3,79,81,37,9,44,68,56,1
37,54,4,25,7,15,68,6,59,10,28,54,22,1
51,52,8,94,25,19,21,53,51,7,76,58,17,0
60,37,3,36,15,9,64,69,28,2,91,77,12,0
51,56,9,69,13,24,11,13,39,2,68,76,44,0
37,32,0,40,9,30,18,93,70,2,21,25,57,0
76,93,7,78,12,9,21,54,7,5,9,97,13,0
71,100,7,41,0,6,54,57,96,1,49,97,25,1
48,83,6,89,9,13,61,43,95,7,98,39,26,1
60,20,7,75,29,6,50,45,34,2,37,69,46,0
51,82,1,40,21,11,47,13,81,4,21,28,40,1
35,53,2,46,11,10,16,43,15,9,60,95,46,1
33,29,8,13,29,16,12,40,17,8,23,33,39,0
53,26,0,0,16,10,27,72,58,10,88,42,49,0
38,75,7,16,23,20,66,94,88,2,10,67,43,1
31,99,7,96,13,2,4,1,33,4,70,99,33,0
74,56,6,54,4,18,99,81,3,4,21,75,8,0
36,48,10,92,18,21,59,4,68,2,29,59,13,0
27,31,4,52,4,3,14,89,77,2,59,88,26,0
31,36,3,30,14,7,80,86,64,5,40,58,56,1
29,67,9,61,12,13,43,11,60,4,21,93,17,0
76,45,9,7,16,19,45,77,85,8,86,62,24,1
61,31,9,29,0,23,28,76,45,4,99,50,24,0
47,40,9,76,27,13,67,98,20,8,63,89,12,1
30,61,5,79,13,27,95,46,76,5,46,22,31,1
59,80,10,65,3,15,48,78,99,1,5,23,58,1
32,77,0,44,24,14,42,34,92,9,15,46,16,0
56,73,4,17,29,11,67,18,37,8,83,46,42,1
69,53,3,98,8,15,76,78,72,1,80,66,16,1
59,26,3,44,16,19,19,62,96,3,40,79,30,0
20,54,6,18,2,18,17,7,85,3,87,55,28,0
42,34,8,76,12,4,63,22,80,5,4,65,3,1
58,84,7,67,11,11,48,12,59,7,85,80,33,1
46,44,10,82,15,28,41,22,86,1,24,61,51,0
32,78,7,49,3,4,100,30,35,1,42,26,24,1
69,98,4,24,17,9,11,29,5,10,26,49,30,0
77,25,5,37,22,25,88,41,38,6,66,69,40,0
47,71,1,94,2,16,93,1,28,5,8,66,48,1
55,98,10,35,16,14,78,10,26,3,73,59,28,0
28,40,2,67,0,7,35,24,68,3,66,24,47,0
50,90,4,55,18,7,7,28,8,4,78,89,39,1
20,51,1,38,21,7,27,21,23,10,20,77,2,0
44,72,2,62,3,29,85,18,62,2,66,63,13,1
40,78,3,6,16,9,59,72,18,9,68,90,37,1
37,88,5,57,6,19,48,40,96,4,99,51,10,1
60,81,4,79,1,12,37,37,29,10,55,98,40,0
16,23,9,58,11,29,79,28,57,3,78,96,13,0
59,37,3,47,4,15,57,73,39,10,85,93,19,1
54,100,1,4,15,8,4,21,67,7,79,59,6,0
69,75,10,86,7,15,45,87,31,9,39,76,18,1
44,43,4,35,22,9,97,7,64,2,50,30,40,1
69,85,4,95,26,2,74,46,33,6,20,59,9,0
31,32,10,87,27,22,1,5,84,5,70,66,17,0
35,81,6,24,7,21,88,6,30,1,28,21,4,0
61,73,0,44,12,24,24,83,58,7,43,71,54,1
80,34,3,91,25,27,0,80,77,1,66,91,50,0
73,88,10,18,13,13,94,35,25,10,28,68,6,1
68,22,4,6,10,12,68,7,21,9,98,78,11,0
16,56,7,57,5,3,39,76,33,4,78,57,55,0
44,56,7,80,15,3,67,87,96,8,73,35,54,0
23,22,0,65,22,5,68,45,12,1,23,97,42,1
44,82,4,79,24,23,68,63,95,5,35,46,26,1
66,54,9,38,21,18,15,30,54,3,22,93,11,0
48,71,0,17,24,10,53,22,7,4,5,47,8,1
18,47,0,0,14,7,62,60,61,4,60,85,53,0
75,37,1,62,15,13,17,80,21,8,41,64,3,0
50,55,1,2,12,7,16,49,55,10,29,52,2,0
35,52,8,20,11,29,98,45,83,10,35,79,18,1
54,83,3,29,17,13,81,87,20,3,98,69,2,1
19,45,2,10,28,22,3,42,97,1,68,65,26,0
34,67,10,21,17,6,94,9,48,5,45,54,12,1
60,59,0,56,13,20,94,94,93,2,9,60,37,1
58,36,1,88,1,17,8,19,5,6,51,77,26,0
28,59,5,2,21,11,30,15,34,4,14,96,36,1
28,26,8,29,1,13,4,77,26,9,69,74,16,0
75,76,4,87,2,14,99,2,83,7,56,24,14,0
72,27,3,44,28,17,15,29,39,2,91,24,2,0
67,75,4,35,23,28,41,17,13,7,11,41,21,0
68,50,8,86,7,11,40,58,73,10,30,53,7,0
58,78,6,71,10,9,79,69,51,8,39,84,53,1
57,77,7,63,11,11,83,83,78,3,98,78,11,1
41,31,3,53,3,7,29,34,39,3,24,36,56,0
38,67,10,67,8,26,25,18,42,2,80,70,44,0
58,50,7,49,23,5,48,25,57,1,58,68,54,0
43,82,5,30,16,23,30,34,2,3,30,28,29,0
24,93,4,28,23,18,49,75,14,10,24,93,57,1
35,58,6,58,15,0,14,71,44,7,67,34,58,0
71,95,5,35,16,12,51,56,94,9,29,48,37,1
54,39,2,76,14,21,37,100,10,9,42,72,56,1
66,67,4,72,19,15,37,48,38,6,76,44,48,0
27,90,8,84,25,17,59,9,18,6,62,100,54,1
70,73,6,66,21,11,19,84,78,5,27,47,39,0
26,97,3,88,6,30,98,28,19,2,29,42,28,0
41,94,6,88,9,24,86,94,85,7,66,22,40,1
57,90,4,75,28,4,43,70,70,1,57,52,4,1
42,48,10,92,3,20,88,97,55,6,61,90,4,1
26,93,1,10,23,12,62,97,77,4,29,88,27,1
53,92,5,10,23,25,49,93,3,3,57,36,6,1
58,67,6,25,13,7,21,67,8,1,73,100,34,0
34,93,7,52,13,5,71,93,24,6,55,86,41,1
79,75,5,13,13,2,53,88,46,7,44,86,60,1
21,36,7,63,24,24,8,77,98,1,28,53,40,0
61,28,6,79,13,25,14,23,100,1,37,27,18,0
57,53,1,9,21,19,47,42,48,7,23,64,60,0
80,64,5,30,19,25,19,94,26,6,77,79,44,0
74,28,8,94,17,3,34,38,27,7,69,75,48,0
67,26,5,35,14,11,100,91,87,8,96,89,30,0
62,35,3,9,22,12,66,24,96,8,92,41,33,0
22,38,6,25,25,1,59,82,96,9,58,52,58,1
26,25,2,19,18,18,97,67,61,9,79,69,20,1
76,30,4,43,26,3,33,33,15,7,88,90,59,0
40,95,0,61,12,22,99,95,86,9,32,65,36,1
27,80,9,72,11,12,98,88,45,6,85,71,46,0
41,61,2,78,18,18,72,85,74,9,69,93,50,1
27,32,7,8,18,7,93,52,45,2,36,85,5,0
58,31,8,70,19,7,53,91,39,2,92,40,60,0
66,93,8,89,1,15,89,54,82,6,32,43,35,0
52,39,9,23,28,25,11,52,33,3,59,67,19,0
61,69,1,11,28,10,87,17,86,2,60,32,12,1
68,55,3,59,20,17,18,6,9,8,87,83,26,0
28,88,4,83,2,3,79,62,100,7,80,24,60,1
69,56,2,77,9,23,25,74,0,8,74,37,19,0
72,31,10,85,4,0,22,41,65,6,93,94,52,0
19,59,0,15,11,0,32,10,85,9,27,56,11,0
64,73,5,28,28,29,56,8,16,9,99,73,53,1
22,21,9,31,6,13,29,34,46,2,24,51,20,1
26,69,1,82,8,3,22,100,23,10,87,47,9,0
69,60,8,34,1,10,73,86,49,5,67,64,20,1
60,64,0,42,24,17,35,96,84,9,36,47,27,1
38,28,10,95,9,15,94,64,28,3,14,84,55,0
43,81,8,52,5,16,85,83,77,5,68,89,58,1
72,66,6,19,11,23,42,4,71,8,44,94,59,0
41,24,10,83,5,1,65,92,93,2,48,61,5,0
40,95,9,7,26,3,52,25,85,6,32,52,10,1
69,20,1,98,2,2,86,50,86,4,84,35,9,1
44,63,5,41,29,14,98,37,12,6,17,32,25,0
51,41,7,76,9,1,59,2,63,3,93,40,13,0
29,57,1,69,28,23,36,84,27,6,57,78,32,1
50,38,4,15,8,18,60,58,93,7,39,66,8,1
45,99,10,68,19,30,95,12,4,10,32,58,54,0
32,50,5,52,4,8,52,94,73,3,68,62,45,0
45,86,2,44,2,9,11,80,8,5,88,46,60,0
60,61,1,50,4,20,34,34,13,8,2,56,27,0
66,45,10,97,7,24,66,86,9,2,78,22,22,0
62,32,5,5,7,18,97,2,32,7,42,95,28,0
68,77,2,32,13,27,37,52,74,1,38,26,18,1
79,37,1,78,23,4,23,54,39,7,55,77,23,0
53,86,0,14,21,13,80,44,5,1,55,39,41,1
79,22,7,13,30,9,39,65,16,4,34,98,31,0
22,74,0,38,30,15,64,66,35,4,46,84,41,1
37,77,4,62,16,5,56,83,69,5,43,93,34,1
56,82,10,4,10,24,71,43,60,2,2,33,57,1
25,71,5,89,25,7,78,72,73,6,36,98,7,1
72,43,10,80,15,1,44,67,48,6,70,68,5,0
22,91,2,51,27,17,88,61,68,8,36,93,21,1
65,28,6,15,5,28,71,24,82,10,22,56,6,1
67,56,1,98,27,20,95,51,70,1,69,25,45,0
48,72,6,37,10,20,12,49,23,4,38,25,56,1
16,99,1,52,9,20,78,0,50,2,54,47,50,0
68,43,4,86,22,19,5,38,41,8,22,97,35,1
75,40,6,76,29,7,96,51,18,4,75,32,42,0
49,59,10,96,8,26,70,75,61,8,31,32,23,0
19,81,10,92,27,4,96,39,74,2,53,29,3,1
32,89,2,52,23,16,46,59,66,4,93,99,33,0
19,88,10,45,26,15,92,87,29,9,59,58,38,1
58,33,3,97,27,25,100,72,37,5,97,98,23,0
19,61,0,97,23,29,43,83,5,6,86,42,16,0
16,69,2,90,14,4,31,68,98,10,49,56,25,1
65,80,8,14,6,16,2,19,21,9,27,27,49,1
76,23,9,58,17,3,53,84,10,9,72,79,59,1
50,91,4,49,0,0,83,1,71,7,57,24,16,1
23,94,7,8,14,21,77,84,90,2,6,46,25,1
39,36,1,25,1,5,91,87,28,7,46,38,42,0
51,76,2,2,30,0,37,8,7,9,25,62,7,0
65,67,6,99,21,27,3,38,86,2,98,62,8,0
58,63,9,46,28,23,78,29,92,7,9,54,3,1
42,64,3,4,1,29,16,53,79,7,64,74,5,1
47,99,8,61,9,3,36,81,34,3,100,80,19,0
33,52,6,83,19,1,87,57,71,6,31,66,7,0
43,50,10,83,14,12,35,43,71,8,19,96,50,1
44,66,0,4,9,13,57,42,44,10,65,75,22,0
31,25,3,9,18,16,40,9,32,8,88,37,26,0
62,91,9,79,21,10,7,47,4,3,98,84,50,1
74,90,10,62,27,2,66,84,61,6,17,72,25,1
46,53,5,24,27,6,29,85,36,2,34,30,6,1
19,72,5,43,12,9,85,16,16,2,99,20,5,1
52,33,9,24,29,10,51,4,21,8,36,27,38,0
32,35,5,29,23,9,96,69,77,10,13,38,60,0
54,62,4,13,10,7,24,73,31,5,59,74,38,0
63,92,2,85,21,4,51,63,13,5,89,35,22,1
61,93,1,42,1,22,58,65,19,4,76,85,31,1
63,100,2,27,20,1,29,70,21,10,21,31,58,1
54,31,8,93,26,27,100,3,29,4,65,93,22,0
19,89,2,18,12,27,66,100,53,8,6,81,57,1
45,38,2,41,21,14,3,82,32,3,11,77,55,0
45,60,0,19,24,15,92,27,4,3,80,40,11,0
37,72,1,98,21,3,56,83,17,8,22,56,32,0
27,48,10,85,25,21,62,93,62,3,11,24,17,0
51,89,2,78,20,27,31,37,45,2,37,89,58,1
33,78,1,10,0,27,86,65,6,5,26,51,41,1
68,83,7,53,25,15,82,66,28,3,57,86,22,0
16,43,5,97,4,11,78,59,56,6,26,29,16,0
73,35,6,23,20,27,50,46,46,7,21,88,42,1
21,71,0,69,21,13,62,24,8,3,57,81,15,0
59,99,5,16,6,11,79,65,58,9,26,56,8,1
39,25,1,27,12,27,86,78,70,10,15,66,46,1
34,56,5,49,12,20,100,66,70,1,63,100,48,1
33,23,2,94,19,15,0,68,42,7,35,68,51,1
45,57,6,99,22,15,18,39,58,4,11,43,3,0
57,60,2,54,20,21,100,99,5,7,73,45,13,0
48,100,8,72,5,11,34,49,52,9,87,74,30,1
27,33,2,9,19,1,62,39,63,9,68,26,28,0
42,90,6,20,11,22,93,36,90,1,94,97,9,1
54,70,3,57,7,23,80,90,3,10,92,60,12,0
24,84,7,33,8,28,25,68,0,4,89,21,25,0
36,71,1,94,17,13,12,16,69,7,86,49,37,0
44,49,7,92,27,10,85,61,30,10,89,100,21,1
48,76,8,42,10,8,22,40,64,6,90,39,51,0
77,98,7,10,19,21,96,75,68,9,50,75,39,1
30,49,5,32,10,6,90,41,18,7,29,93,39,1
17,61,9,57,23,28,34,30,68,3,64,43,19,1
67,30,0,45,23,11,11,32,68,7,41,31,8,0
59,46,6,60,14,28,8,42,48,10,96,34,38,0
69,43,0,61,8,16,97,92,30,5,26,92,3,1
33,58,6,0,2,8,77,66,59,2,28,67,22,1
18,91,1,20,16,5,100,37,70,10,84,80,1,1
22,37,7,61,24,11,66,40,78,3,48,90,38,1
58,96,1,63,16,19,43,62,54,6,66,47,55,0
53,64,2,86,2,9,60,39,76,6,23,22,52,1
52,31,2,72,18,8,20,29,75,7,39,35,52,0
73,68,0,55,8,11,6,46,82,6,69,55,19,0
48,50,4,0,30,0,96,21,76,9,21,23,21,1
74,41,4,20,16,1,98,95,90,5,86,28,60,0
26,63,9,21,22,18,10,54,37,5,49,31,13,1
37,83,4,53,17,0,44,42,32,8,75,93,27,0
59,96,8,3,22,15,31,60,5,8,94,63,17,1
21,44,5,64,30,15,85,73,12,1,92,85,54,1
57,70,5,50,14,17,82,31,76,3,36,38,50,1
40,26,2,73,0,17,35,3,76,6,81,32,20,0
72,25,4,62,28,22,36,92,19,6,85,74,30,0
70,43,9,14,25,25,74,44,99,1,37,84,38,1
31,38,6,35,9,12,40,71,36,2,100,89,11,0
29,28,2,28,7,21,76,19,44,10,89,22,27,0
54,55,1,51,9,11,91,70,72,7,88,44,38,1
43,59,4,45,28,8,48,64,80,1,94,71,28,1
66,43,2,68,25,29,14,59,98,10,42,35,26,0
64,67,4,28,1,4,12,88,58,5,62,62,39,0
24,82,8,46,18,8,52,25,51,1,99,75,33,0
73,88,10,90,13,29,32,72,17,6,85,87,60,0
60,72,9,24,7,12,71,22,24,7,6,27,32,0
37,73,0,79,18,15,31,39,78,8,85,99,54,1
47,61,3,15,0,27,100,1,86,3,8,63,25,0
57,64,9,99,15,9,47,25,0,3,69,57,24,0
68,33,4,88,24,29,67,77,40,1,40,42,40,0
74,48,1,40,23,15,56,61,17,3,10,25,27,1
54,25,1,64,14,13,61,43,0,5,31,62,46,0
30,26,0,68,19,24,81,30,38,6,30,63,22,0
44,56,7,19,23,1,86,25,73,3,51,99,20,0
18,72,1,68,29,30,92,82,30,4,85,99,33,1
25,37,2,35,4,27,1,4,70,5,36,42,5,0
44,57,1,92,2,24,76,69,37,5,61,35,29,1
50,78,3,97,16,18,15,34,7,9,27,95,5,0
21,20,0,57,28,10,7,15,33,8,35,28,46,0
27,87,2,47,9,18,18,30,72,1,60,28,39,1
53,63,4,81,4,27,31,81,88,2,32,77,17,1
34,66,9,1,10,10,66,13,26,5,90,84,29,0
23,54,0,79,5,13,31,24,40,3,4,78,11,0
23,79,3,28,3,14,84,78,6,7,91,42,22,1
62,71,5,96,6,24,24,89,31,6,100,88,31,1
19,27,3,15,18,30,52,99,72,2,27,38,39,1
66,99,6,34,6,6,80,74,80,8,47,54,1,1
60,60,6,61,13,14,24,100,98,5,6,74,15,1
23,22,5,80,16,29,32,100,15,6,82,59,19,0
31,88,8,3,22,26,30,70,1,8,26,33,10,1
24,33,1,67,16,30,35,17,42,6,24,32,9,0
75,45,9,50,12,23,86,49,30,10,71,72,13,0
30,89,7,88,26,22,88,19,79,3,44,99,56,1
56,77,7,32,0,24,48,55,46,7,14,58,45,0
37,59,10,77,1,7,43,1,32,4,13,84,26,0
39,70,9,23,17,29,47,25,84,6,26,75,6,1
59,24,10,74,3,3,29,22,16,6,43,59,40,0
16,96,3,24,12,17,12,31,98,5,43,65,44,0
25,51,5,27,0,13,42,12,53,1,66,96,2,0
71,99,10,6,3,28,92,12,53,8,87,26,29,1
65,20,5,35,1,26,15,16,50,10,28,64,48,0
27,96,4,9,3,20,90,88,51,2,1,41,12,1
75,73,0,35,15,17,25,57,6,4,96,26,23,0
41,30,2,94,3,3,74,85,53,3,12,71,50,0
56,72,6,82,24,29,46,26,92,6,50,87,3,0
51,27,7,17,8,27,36,16,10,1,53,89,50,1
38,44,1,5,16,1,2,89,61,9,60,86,11,1
58,59,2,91,20,20,25,37,29,5,55,22,5,0
21,51,3,6,22,5,97,13,81,5,35,77,45,0
58,47,10,11,19,10,96,13,56,4,61,86,10,1
40,97,4,40,27,0,14,11,45,4,26,73,53,1
33,22,2,62,20,14,65,68,79,1,31,28,54,0
77,98,4,97,1,11,27,100,69,9,57,73,47,0
28,81,7,24,2,23,83,67,65,9,12,99,6,1
58,46,7,80,22,17,37,54,54,4,93,70,16,0
43,64,1,52,25,29,43,62,57,10,5,35,31,1
33,44,5,32,28,4,52,28,9,10,99,31,23,0
74,80,3,86,14,10,79,88,3,4,7,39,30,0
75,63,8,72,6,23,3,44,73,7,16,72,40,1
78,65,9,5,3,20,71,3,72,4,96,50,20,1
72,33,1,61,11,18,43,15,61,1,52,40,25,0
66,27,7,65,0,21,45,65,42,9,81,22,35,0
71,67,0,8,16,0,83,22,41,2,21,40,5,0
42,33,10,66,3,16,25,67,23,5,27,47,47,0
47,84,5,15,3,7,95,19,4,4,79,24,3,0
24,99,10,88,21,22,12,16,98,8,23,90,47,1
61,26,10,87,22,15,68,51,67,6,72,88,34,0
41,98,9,92,24,25,43,5,98,7,25,92,12,1
23,68,0,54,8,25,52,81,76,2,11,66,27,1
21,74,1,39,25,10,50,83,100,4,63,39,5,1
39,32,2,25,27,26,12,38,95,4,57,57,41,0
63,92,8,37,30,18,40,33,44,2,85,56,22,1
60,75,4,34,27,23,10,53,58,10,54,77,4,0
28,75,9,86,20,10,36,87,64,4,10,36,55,1
40,34,9,67,9,14,59,81,62,9,50,61,58,1
35,76,1,58,26,7,31,93,74,8,73,51,53,1
60,77,9,13,18,29,44,64,89,1,1,81,28,1
62,54,4,46,18,13,17,86,66,8,86,40,7,1
78,35,4,70,14,0,92,28,48,9,70,52,48,0
70,27,0,71,21,9,78,40,76,8,30,86,45,1
34,64,2,41,16,6,19,62,31,10,55,25,34,0
50,59,4,50,6,17,43,31,49,1,98,85,2,0
68,73,8,18,2,11,35,65,86,8,77,51,9,1
41,33,9,65,4,1,68,99,57,5,86,83,15,0
29,78,0,46,15,17,36,44,51,9,6,45,31,1
60,72,7,64,22,28,32,16,22,9,24,81,36,1
59,46,0,41,6,20,81,42,29,6,85,24,49,0
80,66,8,37,15,6,18,65,69,3,87,30,41,0
66,99,5,12,8,19,50,67,70,7,5,93,15,1
58,25,0,43,0,26,31,33,29,3,7,98,33,0
38,74,7,23,2,11,21,0,36,7,3,68,31,1
71,63,4,95,24,19,0,22,47,8,13,97,27,1
34,37,6,29,7,24,53,5,31,5,54,81,2,0
70,35,6,69,17,13,88,15,69,5,63,79,9,0
75,31,6,37,23,9,19,1,34,4,76,96,43,0
74,39,5,96,23,8,57,75,95,3,6,21,51,0
48,64,10,22,17,22,34,26,75,8,98,78,59,1
34,83,7,73,23,29,69,18,67,6,79,95,1,1
43,78,8,56,18,14,69,27,31,6,47,44,19,0
67,41,1,78,6,25,60,34,58,2,82,87,9,0
64,66,6,22,28,30,62,67,34,4,55,61,60,1
52,48,1,35,24,19,100,48,15,5,49,95,2,1
41,64,5,56,19,23,60,6,78,10,57,90,37,0
55,96,1,0,30,9,56,36,51,5,3,74,49,1
53,28,9,71,26,18,2,24,65,3,22,57,58,0
69,43,5,2,5,18,100,40,5,10,35,62,1,1
37,34,1,13,24,11,94,80,13,5,28,89,46,1
31,55,0,80,26,22,98,61,28,5,42,72,12,1
43,32,6,33,10,28,44,40,25,2,12,40,55,1
50,63,2,69,4,26,14,13,17,5,1,39,26,0
75,90,3,68,11,11,16,100,3,3,100,38,10,0
60,91,5,50,0,8,14,53,100,3,94,52,51,1
61,97,4,28,18,28,4,1,56,5,23,82,47,0
70,95,3,98,10,26,85,87,52,9,28,87,1,1
41,55,8,81,14,19,45,78,24,2,69,79,1,0
40,80,5,47,24,3,10,47,46,9,36,38,43,0
80,100,5,93,15,0,63,50,51,3,54,47,31,1
21,59,1,78,2,15,91,96,92,7,47,41,11,1
38,46,5,78,10,0,13,54,33,1,56,70,5,0
79,20,6,15,10,12,38,11,15,1,10,82,35,0
58,53,7,56,9,29,66,82,100,8,5,81,11,1
38,87,7,96,1,2,54,68,93,9,14,48,4,0
45,40,8,9,19,11,41,0,86,3,24,93,38,1
33,52,9,18,4,28,74,58,35,6,63,51,50,0
36,26,10,100,22,22,93,72,27,3,28,92,39,1
72,84,2,66,22,28,4,33,64,6,21,44,21,0
38,22,9,35,24,30,51,92,71,7,76,35,56,0
60,70,6,3,28,8,21,45,52,5,20,34,36,0
59,98,6,74,7,3,76,58,41,3,62,78,46,0
62,73,0,32,12,1,43,65,78,8,96,67,28,1
55,99,7,27,14,21,84,18,97,5,51,37,8,1
66,93,3,95,1,21,58,27,18,1,40,42,20,0
57,78,4,79,11,8,100,98,43,9,85,74,43,1
22,25,5,8,23,30,24,39,29,3,81,61,46,0
65,48,2,74,7,19,20,56,73,2,65,22,21,0
63,36,4,5,20,23,91,50,43,3,28,90,35,1
21,79,9,48,30,12,63,21,26,7,54,71,43,1
24,41,4,90,28,13,67,67,83,10,2,30,32,0
72,43,0,75,18,28,92,7,88,8,81,74,36,0
46,100,2,21,24,2,46,59,72,2,14,44,41,1
36,70,2,47,27,17,34,64,33,7,14,95,5,1
55,69,0,100,22,8,86,35,84,5,44,100,45,1
60,30,6,20,0,14,6,70,23,9,82,60,52,0
64,75,0,32,7,21,55,88,55,7,40,56,4,0
35,90,6,80,9,26,51,28,6,1,34,74,7,0
32,61,3,55,12,23,45,64,67,1,65,28,34,0
43,58,8,28,4,26,8,55,50,6,18,55,20,0
56,88,6,52,21,9,57,81,7,9,34,76,51,1
40,67,4,39,8,24,22,3,55,1,87,82,7,0
73,76,6,73,9,16,2,83,76,3,49,39,52,1
56,40,8,17,30,12,60,71,57,5,80,66,24,1
21,39,9,46,13,0,8,90,84,4,83,39,21,0
53,34,5,12,23,10,52,49,98,1,55,25,57,0
21,88,0,26,29,4,67,38,68,10,62,92,9,1
60,96,5,61,10,8,48,34,7,4,70,48,19,0
29,70,0,73,13,6,88,24,65,4,24,96,57,1
55,95,3,95,29,6,69,77,23,10,81,68,20,1
18,81,7,44,2,1,47,43,41,4,48,25,57,0
39,56,4,2,28,18,81,46,53,3,80,58,28,1
34,25,4,21,20,19,6,39,15,7,39,51,32,0
33,90,9,26,15,17,98,30,3,1,48,68,34,1
79,45,10,54,19,9,30,68,58,2,70,62,53,0
50,27,7,66,29,24,55,80,93,1,80,47,16,0
77,92,7,32,16,4,95,73,45,4,9,64,38,1
16,23,0,1,4,15,98,42,93,5,29,84,51,0
40,40,4,74,25,28,60,54,98,10,68,69,50,1
60,50,4,45,6,22,91,15,12,5,60,73,17,0
64,40,7,73,16,26,4,67,36,2,26,70,11,0
31,44,0,32,19,24,29,68,53,3,38,62,55,1
34,34,6,57,21,4,21,41,48,4,62,83,4,0
38,54,6,6,10,14,16,40,74,10,26,49,56,0
40,68,8,14,11,21,9,49,57,6,14,61,40,1
31,62,1,25,24,15,70,83,18,6,99,57,56,0
69,60,2,10,26,3,67,5,17,2,49,85,50,0
16,56,3,37,23,13,41,74,59,2,43,88,45,1
57,76,0,26,1,23,26,52,16,9,88,34,53,0
34,61,6,6,26,16,6,16,10,2,8,80,40,1
49,66,9,0,18,16,22,56,14,2,40,25,42,0
70,80,2,73,25,20,74,66,71,3,25,97,18,1
33,33,2,20,28,15,7,15,92,9,63,43,50,0
49,87,2,78,4,25,7,51,16,6,4,33,49,1
60,72,7,29,10,8,100,99,89,6,15,31,48,1
21,53,8,93,22,1,4,89,4,10,16,74,6,0
36,95,9,7,18,10,70,87,60,5,54,87,46,1
63,43,1,87,27,14,85,33,3,7,11,63,32,0
54,39,9,82,6,2,99,83,55,4,28,100,5,0
46,88,9,2,20,23,1,80,87,10,7,70,15,1
25,49,0,54,25,15,87,19,74,10,38,99,45,1
45,26,8,14,21,20,50,79,93,3,24,57,16,1
33,55,5,35,5,18,65,55,47,7,95,60,48,0
75,57,8,5,10,21,11,50,47,10,68,63,17,1
30,99,5,41,26,5,46,52,34,1,37,94,59,1
19,71,1,49,13,13,54,48,32,6,35,35,56,0
78,34,0,17,27,4,25,3,99,2,6,69,56,1
55,65,7,82,3,4,44,17,20,2,33,57,37,0
24,42,2,49,27,5,61,35,4,8,96,24,43,0
24,31,0,29,7,17,69,34,63,3,99,28,15,0
41,63,7,76,8,21,86,29,68,9,81,96,35,1
19,34,0,38,1,17,1,62,20,4,54,58,8,0
31,68,7,11,24,18,25,81,88,6,96,46,35,1
30,40,0,97,10,1,13,20,73,1,14,51,36,0
67,34,8,58,27,16,81,51,82,10,19,83,27,0
20,33,8,75,19,27,56,95,31,10,88,52,14,1
35,61,8,43,21,0,31,68,17,3,11,37,55,0
33,99,2,87,29,8,61,40,57,4,71,95,23,0
17,34,3,3,6,12,77,53,97,5,45,86,20,1
28,82,4,35,3,3,29,86,78,1,60,24,57,0
19,87,5,47,23,4,12,29,23,4,88,97,6,0
57,46,8,13,28,25,39,90,4,5,58,78,24,0
76,72,10,80,13,29,30,55,52,4,88,95,23,0
23,71,3,48,25,30,36,78,95,10,78,23,36,0
78,82,5,66,23,22,44,40,72,10,24,35,12,1
24,92,0,86,0,30,85,13,54,7,11,94,2,0
26,72,1,76,23,17,58,20,4,8,72,67,27,0
57,76,7,8,25,27,27,97,68,8,44,85,32,1
28,71,3,20,29,26,60,89,40,3,79,96,29,1
51,62,9,71,11,9,18,24,97,5,66,27,50,0
28,26,6,80,18,24,42,49,6,10,88,63,46,0
27,61,3,15,4,27,58,94,89,8,45,40,40,1
52,23,8,15,29,3,15,52,0,7,74,45,40,0
67,88,8,27,25,25,68,47,51,9,32,54,44,1
17,24,3,50,7,25,43,69,97,10,17,34,33,0
71,94,7,55,10,12,65,47,25,7,54,59,29,1
75,99,5,79,21,12,9,3,95,2,10,49,33,1
38,60,0,56,3,16,46,23,62,4,86,85,36,0
55,23,6,51,14,7,18,30,11,8,6,99,17,0
79,21,0,45,19,3,83,82,69,9,91,32,10,1
